timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631701740710,77,Sign in,308,Permanent Redirect,Amazon testing 1-29,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,77,0,38
1631701740756,78,Search,308,Permanent Redirect,Amazon testing 1-28,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,78,0,39
1631701740788,77,Search,308,Permanent Redirect,Amazon testing 1-29,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,77,0,38
1631701740835,81,Home,308,Permanent Redirect,Amazon testing 1-28,,true,,281,119,30,30,http://www.amazon.com/,81,0,41
1631701740866,73,Home,308,Permanent Redirect,Amazon testing 1-29,,true,,281,119,30,30,http://www.amazon.com/,73,0,36
1631701740916,81,Cart,308,Permanent Redirect,Amazon testing 1-28,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,81,0,41
1631701740939,79,Cart,308,Permanent Redirect,Amazon testing 1-29,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,79,0,40
1631701740998,82,Sign in,308,Permanent Redirect,Amazon testing 1-28,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,82,0,40
1631701741019,78,Sign in,308,Permanent Redirect,Amazon testing 1-29,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,78,0,39
1631701741080,81,Search,308,Permanent Redirect,Amazon testing 1-28,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,81,0,41
1631701741097,80,Search,308,Permanent Redirect,Amazon testing 1-29,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,80,0,39
1631701741161,78,Home,308,Permanent Redirect,Amazon testing 1-28,,true,,281,119,30,30,http://www.amazon.com/,78,0,39
1631701741177,81,Home,308,Permanent Redirect,Amazon testing 1-29,,true,,281,119,30,30,http://www.amazon.com/,81,0,42
1631701741239,82,Cart,308,Permanent Redirect,Amazon testing 1-28,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,82,0,40
1631701740242,1089,Home,308,Permanent Redirect,Amazon testing 1-10,,true,,281,119,30,30,http://www.amazon.com/,1089,0,1046
1631701740239,1092,Home,308,Permanent Redirect,Amazon testing 1-30,,true,,281,119,30,30,http://www.amazon.com/,1092,0,1050
1631701740239,1093,Cart,308,Permanent Redirect,Amazon testing 1-7,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1093,0,1050
1631701740237,1095,Sign in,308,Permanent Redirect,Amazon testing 1-4,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1095,0,1054
1631701740240,1092,Home,308,Permanent Redirect,Amazon testing 1-9,,true,,281,119,30,30,http://www.amazon.com/,1092,0,1049
1631701740237,1099,Cart,308,Permanent Redirect,Amazon testing 1-17,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1099,0,1056
1631701741258,84,Cart,308,Permanent Redirect,Amazon testing 1-29,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,84,0,42
1631701740252,1093,Search,308,Permanent Redirect,Amazon testing 1-12,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1093,0,1053
1631701740295,1077,Home,308,Permanent Redirect,Amazon testing 1-11,,true,,281,119,30,30,http://www.amazon.com/,1077,0,1038
1631701740291,1087,Sign in,308,Permanent Redirect,Amazon testing 1-16,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1087,0,1046
1631701740462,1090,Cart,308,Permanent Redirect,Amazon testing 1-14,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1090,0,1048
1631701740511,1085,Home,308,Permanent Redirect,Amazon testing 1-18,,true,,281,119,30,30,http://www.amazon.com/,1085,0,1043
1631701740501,1097,Search,308,Permanent Redirect,Amazon testing 1-20,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1097,0,1053
1631701740514,1084,Sign in,308,Permanent Redirect,Amazon testing 1-13,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1084,0,1041
1631701741552,84,Sign in,308,Permanent Redirect,Amazon testing 1-14,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,84,0,43
1631701740534,1102,Search,308,Permanent Redirect,Amazon testing 1-3,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1102,0,1061
1631701740574,1084,Cart,308,Permanent Redirect,Amazon testing 1-8,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1084,0,1043
1631701740570,1096,Cart,308,Permanent Redirect,Amazon testing 1-27,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1096,0,1051
1631701740581,1096,Sign in,308,Permanent Redirect,Amazon testing 1-25,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1096,0,1055
1631701741598,81,Home,308,Permanent Redirect,Amazon testing 1-20,,true,,281,119,30,30,http://www.amazon.com/,81,0,42
1631701741596,90,Cart,308,Permanent Redirect,Amazon testing 1-18,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,90,0,44
1631701741598,88,Search,308,Permanent Redirect,Amazon testing 1-13,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,88,0,43
1631701741637,81,Search,308,Permanent Redirect,Amazon testing 1-14,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,81,0,39
1631701741680,83,Cart,308,Permanent Redirect,Amazon testing 1-20,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,83,0,42
1631701741677,87,Search,308,Permanent Redirect,Amazon testing 1-25,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,87,0,43
1631701741719,79,Home,308,Permanent Redirect,Amazon testing 1-14,,true,,281,119,30,30,http://www.amazon.com/,79,0,40
1631701741798,92,Cart,308,Permanent Redirect,Amazon testing 1-14,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,92,0,50
1631701741890,87,Sign in,308,Permanent Redirect,Amazon testing 1-14,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,87,0,44
1631701741977,88,Search,308,Permanent Redirect,Amazon testing 1-14,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,88,0,41
1631701742066,80,Home,308,Permanent Redirect,Amazon testing 1-14,,true,,281,119,30,30,http://www.amazon.com/,80,0,40
1631701742146,76,Cart,308,Permanent Redirect,Amazon testing 1-14,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,76,0,38
1631701742222,87,Sign in,308,Permanent Redirect,Amazon testing 1-14,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,87,0,40
1631701739221,3095,Search,308,Permanent Redirect,Amazon testing 1-1,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,3095,0,3057
1631701739277,3104,Sign in,308,Permanent Redirect,Amazon testing 1-6,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3104,0,3063
1631701739279,3103,Home,308,Permanent Redirect,Amazon testing 1-21,,true,,281,119,30,30,http://www.amazon.com/,3103,0,3062
1631701742309,86,Search,308,Permanent Redirect,Amazon testing 1-14,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,86,0,45
1631701742317,80,Home,308,Permanent Redirect,Amazon testing 1-1,,true,,281,119,30,30,http://www.amazon.com/,80,0,40
1631701741321,1090,Sign in,308,Permanent Redirect,Amazon testing 1-28,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1090,0,1049
1631701741332,1095,Sign in,308,Permanent Redirect,Amazon testing 1-7,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1095,0,1055
1631701741345,1084,Home,308,Permanent Redirect,Amazon testing 1-12,,true,,281,119,30,30,http://www.amazon.com/,1084,0,1042
1631701741332,1100,Search,308,Permanent Redirect,Amazon testing 1-4,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1100,0,1056
1631701741332,1100,Cart,308,Permanent Redirect,Amazon testing 1-30,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1100,0,1058
1631701741332,1100,Cart,308,Permanent Redirect,Amazon testing 1-10,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1100,0,1055
1631701741336,1096,Sign in,308,Permanent Redirect,Amazon testing 1-17,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1096,0,1053
1631701741342,1093,Sign in,308,Permanent Redirect,Amazon testing 1-29,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1093,0,1049
1631701741332,1103,Cart,308,Permanent Redirect,Amazon testing 1-9,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1103,0,1060
1631701741372,1082,Cart,308,Permanent Redirect,Amazon testing 1-11,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1082,0,1043
1631701742382,80,Cart,308,Permanent Redirect,Amazon testing 1-21,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,80,0,41
1631701742381,86,Search,308,Permanent Redirect,Amazon testing 1-6,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,86,0,43
1631701741379,1098,Search,308,Permanent Redirect,Amazon testing 1-16,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1098,0,1058
1631701742429,79,Cart,308,Permanent Redirect,Amazon testing 1-12,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,79,0,40
1631701742428,88,Search,308,Permanent Redirect,Amazon testing 1-7,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,88,0,45
1631701739474,3087,Sign in,308,Permanent Redirect,Amazon testing 1-22,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3087,0,3048
1631701742508,77,Sign in,308,Permanent Redirect,Amazon testing 1-12,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,77,0,41
1631701742517,75,Home,308,Permanent Redirect,Amazon testing 1-7,,true,,281,119,30,30,http://www.amazon.com/,75,0,37
1631701742562,76,Search,308,Permanent Redirect,Amazon testing 1-22,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,76,0,38
1631701742593,82,Cart,308,Permanent Redirect,Amazon testing 1-7,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,82,0,39
1631701742586,89,Search,308,Permanent Redirect,Amazon testing 1-12,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,89,0,40
1631701741637,1096,Home,308,Permanent Redirect,Amazon testing 1-3,,true,,281,119,30,30,http://www.amazon.com/,1096,0,1056
1631701741666,1081,Sign in,308,Permanent Redirect,Amazon testing 1-27,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1081,0,1042
1631701741658,1099,Sign in,308,Permanent Redirect,Amazon testing 1-8,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1099,0,1056
1631701742676,87,Home,308,Permanent Redirect,Amazon testing 1-12,,true,,281,119,30,30,http://www.amazon.com/,87,0,45
1631701741686,1095,Home,308,Permanent Redirect,Amazon testing 1-13,,true,,281,119,30,30,http://www.amazon.com/,1095,0,1054
1631701742757,78,Search,308,Permanent Redirect,Amazon testing 1-8,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,78,0,39
1631701742763,83,Cart,308,Permanent Redirect,Amazon testing 1-12,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,83,0,42
1631701742836,72,Home,308,Permanent Redirect,Amazon testing 1-8,,true,,281,119,30,30,http://www.amazon.com/,72,0,36
1631701742847,77,Sign in,308,Permanent Redirect,Amazon testing 1-12,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,77,0,38
1631701742908,83,Cart,308,Permanent Redirect,Amazon testing 1-8,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,83,0,41
1631701742924,82,Search,308,Permanent Redirect,Amazon testing 1-12,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,82,0,41
1631701742991,83,Sign in,308,Permanent Redirect,Amazon testing 1-8,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,83,0,42
1631701743007,83,Home,308,Permanent Redirect,Amazon testing 1-12,,true,,281,119,30,30,http://www.amazon.com/,83,0,42
1631701743074,74,Search,308,Permanent Redirect,Amazon testing 1-8,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,74,0,37
1631701743090,80,Cart,308,Permanent Redirect,Amazon testing 1-12,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,80,0,40
1631701743149,76,Home,308,Permanent Redirect,Amazon testing 1-8,,true,,281,119,30,30,http://www.amazon.com/,76,0,37
1631701743171,77,Sign in,308,Permanent Redirect,Amazon testing 1-12,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,77,0,38
1631701743225,81,Cart,308,Permanent Redirect,Amazon testing 1-8,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,81,0,43
1631701743248,86,Search,308,Permanent Redirect,Amazon testing 1-12,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,86,0,43
1631701743307,77,Sign in,308,Permanent Redirect,Amazon testing 1-8,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,77,0,37
1631701740303,3085,Cart,308,Permanent Redirect,Amazon testing 1-19,,true,,312,150,30,30,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,3085,0,3048
1631701743335,79,Home,308,Permanent Redirect,Amazon testing 1-12,,true,,281,119,30,30,http://www.amazon.com/,79,0,39
1631701743388,79,Sign in,308,Permanent Redirect,Amazon testing 1-19,,true,,677,515,30,30,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,79,0,41
1631701743384,85,Search,308,Permanent Redirect,Amazon testing 1-8,,true,,308,146,30,30,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,85,0,45
1631701743415,77,Cart,308,Permanent Redirect,Amazon testing 1-12,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,77,0,39
1631701742411,1085,Search,308,Permanent Redirect,Amazon testing 1-28,,true,,308,146,29,29,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1085,0,1048
1631701743468,75,Search,308,Permanent Redirect,Amazon testing 1-19,,true,,308,146,29,29,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,75,0,38
1631701742467,1081,Home,308,Permanent Redirect,Amazon testing 1-6,,true,,281,119,29,29,http://www.amazon.com/,1081,0,1042
1631701742454,1094,Sign in,308,Permanent Redirect,Amazon testing 1-11,,true,,677,515,29,29,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1094,0,1054
1631701743544,75,Home,308,Permanent Redirect,Amazon testing 1-19,,true,,281,119,29,29,http://www.amazon.com/,75,0,38
1631701743548,80,Search,308,Permanent Redirect,Amazon testing 1-11,,true,,308,146,29,29,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,80,0,41
